file,schema,nifty_option_rows,no_trade_rows,active_rows,true_bad_ohlc,duplicates,error
20241025.csv,udiff,1656,764,892,0,0,
20241028.csv,udiff,1704,798,906,0,0,
20241029.csv,udiff,1704,762,942,0,0,
20241030.csv,udiff,1706,776,930,0,0,
20241031.csv,udiff,1706,712,994,0,0,
20241101.csv,udiff,1618,950,668,0,0,
20241104.csv,udiff,1622,733,889,0,0,
20241105.csv,udiff,1678,726,952,0,0,
20241106.csv,udiff,1678,729,949,0,0,
20241107.csv,udiff,1688,730,958,0,0,
20241108.csv,udiff,1638,819,819,0,0,
20241111.csv,udiff,1640,780,860,0,0,
20241112.csv,udiff,1640,666,974,0,0,
20241113.csv,udiff,1674,648,1026,0,0,
20241114.csv,udiff,1770,672,1098,0,0,
20241118.csv,udiff,1706,661,1045,0,0,
20241119.csv,udiff,1748,758,990,0,0,
20241121.csv,udiff,1748,719,1029,0,0,
20241122.csv,udiff,1716,810,906,0,0,
20241125.csv,udiff,1752,805,947,0,0,
20241126.csv,udiff,1776,827,949,0,0,
20241127.csv,udiff,1776,804,972,0,0,
20241128.csv,udiff,1782,743,1039,0,0,
20241129.csv,udiff,1668,835,833,0,0,
20241202.csv,udiff,1678,811,867,0,0,
20241203.csv,udiff,1690,784,906,0,0,
20241204.csv,udiff,1714,785,929,0,0,
20241205.csv,udiff,1714,700,1014,0,0,
20241206.csv,udiff,1716,863,853,0,0,
20241209.csv,udiff,1716,835,881,0,0,
20241210.csv,udiff,1720,851,869,0,0,
20241211.csv,udiff,1720,843,877,0,0,
20241212.csv,udiff,1720,818,902,0,0,
20241213.csv,udiff,1668,791,877,0,0,
20241216.csv,udiff,1686,846,840,0,0,
20241217.csv,udiff,1686,694,992,0,0,
20241218.csv,udiff,1702,778,924,0,0,
20241219.csv,udiff,1714,767,947,0,0,
20241220.csv,udiff,1678,797,881,0,0,
20241223.csv,udiff,1732,804,928,0,0,
20241224.csv,udiff,1732,768,964,0,0,
20241226.csv,udiff,1732,713,1019,0,0,
20241227.csv,udiff,1559,769,790,0,0,
20241230.csv,udiff,1561,713,848,0,0,
20241231.csv,udiff,1565,704,861,0,0,
20250101.csv,udiff,1565,692,873,0,0,
20250102.csv,udiff,1565,634,931,0,0,
20250103.csv,udiff,1535,735,800,0,0,
20250106.csv,udiff,1543,685,858,0,0,
20250107.csv,udiff,1561,708,853,0,0,
20250108.csv,udiff,1561,654,907,0,0,
20250109.csv,udiff,1561,664,897,0,0,
20250110.csv,udiff,1525,737,788,0,0,
20250113.csv,udiff,1563,689,874,0,0,
20250114.csv,udiff,1657,757,900,0,0,
20250115.csv,udiff,1657,787,870,0,0,
20250116.csv,udiff,1657,757,900,0,0,
20250117.csv,udiff,1591,781,810,0,0,
20250120.csv,udiff,1595,836,759,0,0,
20250121.csv,udiff,1597,806,791,0,0,
20250122.csv,udiff,1629,799,830,0,0,
20250123.csv,udiff,1629,803,826,0,0,
20250124.csv,udiff,1581,840,741,0,0,
20250127.csv,udiff,1585,817,768,0,0,
20250128.csv,udiff,1631,835,796,0,0,
20250129.csv,udiff,1631,839,792,0,0,
20250130.csv,udiff,1631,794,837,0,0,
20250131.csv,udiff,1557,818,739,0,0,
20250203.csv,udiff,1583,799,784,0,0,
20250204.csv,udiff,1583,757,826,0,0,
20250205.csv,udiff,1621,752,869,0,0,
20250206.csv,udiff,1621,760,861,0,0,
20250207.csv,udiff,1567,797,770,0,0,
20250210.csv,udiff,1569,799,770,0,0,
20250211.csv,udiff,1575,734,841,0,0,
20250212.csv,udiff,1597,681,916,0,0,
20250213.csv,udiff,1597,674,923,0,0,
20250214.csv,udiff,1561,760,801,0,0,
20250217.csv,udiff,1573,677,896,0,0,
20250218.csv,udiff,1573,750,823,0,0,
20250219.csv,udiff,1573,711,862,0,0,
20250220.csv,udiff,1573,696,877,0,0,
20250221.csv,udiff,1543,645,898,0,0,
20250224.csv,udiff,1565,698,867,0,0,
20250225.csv,udiff,1633,714,919,0,0,
20250227.csv,udiff,1633,679,954,0,0,
20250228.csv,udiff,1545,501,1044,0,0,
20250303.csv,udiff,1688,422,1266,0,0,
20250304.csv,udiff,1688,730,958,0,0,
20250305.csv,udiff,1688,397,1291,0,0,
20250306.csv,udiff,1688,410,1278,0,0,
20250307.csv,udiff,1622,674,948,0,0,
20250310.csv,udiff,1622,724,898,0,0,
20250311.csv,udiff,1626,719,907,0,0,
20250312.csv,udiff,1626,673,953,0,0,
20250313.csv,udiff,1626,695,931,0,0,
20250317.csv,udiff,1568,726,842,0,0,
20250318.csv,udiff,1572,488,1084,0,0,
20250319.csv,udiff,1610,702,908,0,0,
20250320.csv,udiff,1616,475,1141,0,0,
20250321.csv,udiff,1626,531,1095,0,0,
20250324.csv,udiff,1656,517,1139,0,0,
20250325.csv,udiff,1716,541,1175,0,0,
20250326.csv,udiff,1716,659,1057,0,0,
20250327.csv,udiff,1716,655,1061,0,0,
20250328.csv,udiff,1628,708,920,0,0,
20250401.csv,udiff,1632,523,1109,0,0,
20250402.csv,udiff,1650,702,948,0,0,
20250403.csv,udiff,1650,684,966,0,0,
20250404.csv,udiff,1588,528,1060,0,0,
20250407.csv,udiff,1680,677,1003,0,0,
20250408.csv,udiff,1732,599,1133,0,0,
20250409.csv,udiff,1732,622,1110,0,0,
20250411.csv,udiff,1672,704,968,0,0,
20250415.csv,udiff,1690,667,1023,0,0,
20250416.csv,udiff,1714,722,992,0,0,
20250417.csv,udiff,1722,525,1197,0,0,
20250421.csv,udiff,1724,613,1111,0,0,
20250422.csv,udiff,1808,841,967,0,0,
20250423.csv,udiff,1808,748,1060,0,0,
20250424.csv,udiff,1862,824,1038,0,0,
20250425.csv,udiff,1772,612,1160,0,0,
20250428.csv,udiff,1780,834,946,0,0,
20250429.csv,udiff,1784,757,1027,0,0,
20250430.csv,udiff,1784,778,1006,0,0,
20250502.csv,udiff,1696,630,1066,0,0,
20250505.csv,udiff,1696,779,917,0,0,
20250506.csv,udiff,1724,830,894,0,0,
20250507.csv,udiff,1724,631,1093,0,0,
20250508.csv,udiff,1724,513,1211,0,0,
20250509.csv,udiff,1636,584,1052,0,0,
20250512.csv,udiff,1658,557,1101,0,0,
20250513.csv,udiff,1812,568,1244,0,0,
20250514.csv,udiff,1812,670,1142,0,0,
20250515.csv,udiff,1812,551,1261,0,0,
20250516.csv,udiff,1748,810,938,0,0,
20250519.csv,udiff,1750,833,917,0,0,
20250520.csv,udiff,1752,784,968,0,0,
20250521.csv,udiff,1762,565,1197,0,0,
20250522.csv,udiff,1762,551,1211,0,0,
20250523.csv,udiff,1718,607,1111,0,0,
20250526.csv,udiff,1728,672,1056,0,0,
20250527.csv,udiff,1734,595,1139,0,0,
20250528.csv,udiff,1734,629,1105,0,0,
20250529.csv,udiff,1734,627,1107,0,0,
20250530.csv,udiff,1616,798,818,0,0,
20250602.csv,udiff,1620,572,1048,0,0,
20250603.csv,udiff,1622,547,1075,0,0,
20250604.csv,udiff,1632,729,903,0,0,
20250605.csv,udiff,1632,542,1090,0,0,
20250606.csv,udiff,1590,669,921,0,0,
20250609.csv,udiff,1606,778,828,0,0,
20250610.csv,udiff,1626,758,868,0,0,
20250611.csv,udiff,1626,698,928,0,0,
20250612.csv,udiff,1640,566,1074,0,0,
20250613.csv,udiff,1594,681,913,0,0,
20250616.csv,udiff,1604,552,1052,0,0,
20250617.csv,udiff,1606,703,903,0,0,
20250618.csv,udiff,1606,686,920,0,0,
20250619.csv,udiff,1606,669,937,0,0,
20250620.csv,udiff,1582,540,1042,0,0,
20250623.csv,udiff,1600,523,1077,0,0,
20250624.csv,udiff,1600,495,1105,0,0,
20250625.csv,udiff,1600,608,992,0,0,
20250626.csv,udiff,1630,583,1047,0,0,
20250627.csv,udiff,1540,642,898,0,0,
20250630.csv,udiff,1568,622,946,0,0,
20250701.csv,udiff,1570,666,904,0,0,
20250702.csv,udiff,1570,471,1099,0,0,
20250703.csv,udiff,1589,584,1005,0,0,
20250704.csv,udiff,1547,701,846,0,0,
20250707.csv,udiff,1549,731,818,0,0,
20250708.csv,udiff,1549,707,842,0,0,
20250709.csv,udiff,1551,679,872,0,0,
20250710.csv,udiff,1551,568,983,0,0,
20250711.csv,udiff,1517,690,827,0,0,
20250714.csv,udiff,1541,702,839,0,0,
20250715.csv,udiff,1547,570,977,0,0,
20250716.csv,udiff,1547,697,850,0,0,
20250717.csv,udiff,1547,662,885,0,0,
20250718.csv,udiff,1509,711,798,0,0,
20250721.csv,udiff,1533,729,804,0,0,
20250722.csv,udiff,1533,737,796,0,0,
20250723.csv,udiff,1533,712,821,0,0,
20250724.csv,udiff,1537,614,923,0,0,
20250725.csv,udiff,1503,661,842,0,0,
20250728.csv,udiff,1527,646,881,0,0,
20250729.csv,udiff,1555,689,866,0,0,
20250730.csv,udiff,1555,684,871,0,0,
20250731.csv,udiff,1555,587,968,0,0,
20250801.csv,udiff,1489,683,806,0,0,
20250804.csv,udiff,1527,707,820,0,0,
20250805.csv,udiff,1527,688,839,0,0,
20250806.csv,udiff,1527,623,904,0,0,
20250807.csv,udiff,1527,403,1124,0,0,
20250808.csv,udiff,1489,654,835,0,0,
20250811.csv,udiff,1560,710,850,0,0,
20250812.csv,udiff,1560,564,996,0,0,
20250813.csv,udiff,1560,684,876,0,0,
20250814.csv,udiff,1560,708,852,0,0,
20250818.csv,udiff,1522,557,965,0,0,
20250819.csv,udiff,1548,747,801,0,0,
20250820.csv,udiff,1560,727,833,0,0,
20250821.csv,udiff,1566,707,859,0,0,
20250822.csv,udiff,1540,711,829,0,0,
20250825.csv,udiff,1550,723,827,0,0,
20250826.csv,udiff,1550,633,917,0,0,
20250828.csv,udiff,1556,541,1015,0,0,
20250829.csv,udiff,1518,660,858,0,0,
20250901.csv,udiff,1524,672,852,0,0,
20250902.csv,udiff,1530,519,1011,0,0,
20250903.csv,udiff,1500,725,775,0,0,
20250904.csv,udiff,1506,513,993,0,0,
20250905.csv,udiff,1510,539,971,0,0,
20250908.csv,udiff,1510,587,923,0,0,
20250909.csv,udiff,1510,691,819,0,0,
20250910.csv,udiff,1488,754,734,0,0,
20250911.csv,udiff,1500,779,721,0,0,
20250912.csv,udiff,1506,734,772,0,0,
20250915.csv,udiff,1518,741,777,0,0,
20250916.csv,udiff,1518,680,838,0,0,
20250917.csv,udiff,1522,775,747,0,0,
20250918.csv,udiff,1546,803,743,0,0,
20250919.csv,udiff,1558,775,783,0,0,
20250922.csv,udiff,1558,743,815,0,0,
20250923.csv,udiff,1560,690,870,0,0,
20250924.csv,udiff,1524,792,732,0,0,
20250925.csv,udiff,1532,756,776,0,0,
20250926.csv,udiff,1544,674,870,0,0,
20250929.csv,udiff,1572,684,888,0,0,
20250930.csv,udiff,1572,681,891,0,0,
20251001.csv,udiff,1522,644,878,0,0,
20251003.csv,udiff,1532,689,843,0,0,
20251006.csv,udiff,1534,682,852,0,0,
20251007.csv,udiff,1542,662,880,0,0,
20251008.csv,udiff,1510,702,808,0,0,
20251009.csv,udiff,1512,739,773,0,0,
20251010.csv,udiff,1522,712,810,0,0,
20251013.csv,udiff,1532,631,901,0,0,
20251014.csv,udiff,1532,665,867,0,0,
20251015.csv,udiff,1500,752,748,0,0,
20251016.csv,udiff,1506,681,825,0,0,
20251017.csv,udiff,1580,554,1026,0,0,
20251020.csv,udiff,1608,550,1058,0,0,
20251021.csv,udiff,1600,904,696,0,0,
20251023.csv,udiff,1600,735,865,0,0,
20251024.csv,udiff,1614,623,991,0,0,
20251027.csv,udiff,1616,579,1037,0,0,
20251028.csv,udiff,1630,519,1111,0,0,
20251029.csv,udiff,1566,531,1035,0,0,
20251030.csv,udiff,1594,468,1126,0,0,
20251031.csv,udiff,1596,639,957,0,0,
20251103.csv,udiff,1608,576,1032,0,0,
20251104.csv,udiff,1608,569,1039,0,0,
20251106.csv,udiff,1558,664,894,0,0,
20251107.csv,udiff,1570,498,1072,0,0,
20251110.csv,udiff,1570,648,922,0,0,
20251111.csv,udiff,1570,468,1102,0,0,
20251112.csv,udiff,1534,592,942,0,0,
20251113.csv,udiff,1550,537,1013,0,0,
20251114.csv,udiff,1550,449,1101,0,0,
20251117.csv,udiff,1550,456,1094,0,0,
20251118.csv,udiff,1558,620,938,0,0,
20251119.csv,udiff,1522,596,926,0,0,
20251120.csv,udiff,1532,551,981,0,0,
20251121.csv,udiff,1574,559,1015,0,0,
20251124.csv,udiff,1574,624,950,0,0,
20251125.csv,udiff,1574,614,960,0,0,
20251126.csv,udiff,1504,547,957,0,0,
20251127.csv,udiff,1516,536,980,0,0,
20251128.csv,udiff,1516,528,988,0,0,
20251201.csv,udiff,1516,500,1016,0,0,
20251202.csv,udiff,1516,467,1049,0,0,
20251203.csv,udiff,1488,522,966,0,0,
20251204.csv,udiff,1490,535,955,0,0,
20251205.csv,udiff,1490,520,970,0,0,
20251208.csv,udiff,1496,496,1000,0,0,
20251209.csv,udiff,1498,461,1037,0,0,
20251210.csv,udiff,1478,596,882,0,0,
20251211.csv,udiff,1494,538,956,0,0,
20251212.csv,udiff,1496,602,894,0,0,
20251215.csv,udiff,1502,579,923,0,0,
20251216.csv,udiff,1502,645,857,0,0,
20251217.csv,udiff,1482,688,794,0,0,
20251218.csv,udiff,1484,635,849,0,0,
20251219.csv,udiff,1484,628,856,0,0,
20251222.csv,udiff,1488,632,856,0,0,
20251223.csv,udiff,1500,570,930,0,0,
20251224.csv,udiff,1486,709,777,0,0,
20251226.csv,udiff,1488,663,825,0,0,
20251229.csv,udiff,1492,616,876,0,0,
20251230.csv,udiff,1496,586,910,0,0,
20251231.csv,udiff,1436,490,946,0,0,
20260101.csv,udiff,1444,532,912,0,0,
20260102.csv,udiff,1444,477,967,0,0,
20260105.csv,udiff,1508,461,1047,0,0,
20260106.csv,udiff,1508,453,1055,0,0,
20260107.csv,udiff,1484,508,976,0,0,
20260108.csv,udiff,1486,453,1033,0,0,
20260109.csv,udiff,1500,444,1056,0,0,
20260112.csv,udiff,1530,384,1146,0,0,
20260113.csv,udiff,1530,398,1132,0,0,
20260114.csv,udiff,1504,530,974,0,0,
20260116.csv,udiff,1518,451,1067,0,0,
20260119.csv,udiff,1518,420,1098,0,0,
20260120.csv,udiff,1530,388,1142,0,0,
20260121.csv,udiff,1580,427,1153,0,0,
20260122.csv,udiff,1608,440,1168,0,0,
20260123.csv,udiff,1610,472,1138,0,0,
20260127.csv,udiff,1638,427,1211,0,0,
20260128.csv,udiff,1586,517,1069,0,0,
20260129.csv,udiff,1594,459,1135,0,0,
20260130.csv,udiff,1598,406,1192,0,0,
20260202.csv,udiff,1660,405,1255,0,0,
20260203.csv,udiff,1694,442,1252,0,0,
20260204.csv,udiff,1634,500,1134,0,0,
20260205.csv,udiff,1636,519,1117,0,0,
20260206.csv,udiff,1640,496,1144,0,0,
20260209.csv,udiff,1640,522,1118,0,0,
20260210.csv,udiff,1648,533,1115,0,0,
20260211.csv,udiff,1610,602,1008,0,0,
20260212.csv,udiff,1610,584,1026,0,0,
20260213.csv,udiff,1616,501,1115,0,0,
20260216.csv,udiff,1638,508,1130,0,0,
20260217.csv,udiff,1638,520,1118,0,0,
20260218.csv,udiff,1594,578,1016,0,0,
20260219.csv,udiff,1596,515,1081,0,0,
20260220.csv,udiff,1608,476,1132,0,0,
20260223.csv,udiff,1608,446,1162,0,0,
20260224.csv,udiff,1608,407,1201,0,0,
20260225.csv,udiff,1554,611,943,0,0,
20260226.csv,udiff,1558,640,918,0,0,
20260227.csv,udiff,1558,568,990,0,0,
20260302.csv,udiff,1590,442,1148,0,0,
20260304.csv,udiff,1602,545,1057,0,0,
20260305.csv,udiff,1720,678,1042,0,0,
20260306.csv,udiff,1720,703,1017,0,0,
20260309.csv,udiff,2082,910,1172,0,0,
20260310.csv,udiff,2082,852,1230,0,0,
20260311.csv,udiff,2012,718,1294,0,0,
20260312.csv,udiff,2012,889,1123,0,0,
20260313.csv,udiff,2152,765,1387,0,0,
20260316.csv,udiff,2171,739,1432,0,0,
20260317.csv,udiff,2171,863,1308,0,0,
20260318.csv,udiff,2041,932,1109,0,0,
20260319.csv,udiff,2113,939,1174,0,0,
20260320.csv,udiff,2113,947,1166,0,0,
20260323.csv,udiff,2211,920,1291,0,0,
20260324.csv,udiff,2211,860,1351,0,0,
20260325.csv,udiff,2103,1031,1072,0,0,
20260327.csv,udiff,2123,979,1144,0,0,
20260330.csv,udiff,2213,961,1252,0,0,
20260401.csv,udiff,2078,1068,1010,0,0,
20260402.csv,udiff,2122,988,1134,0,0,
20260406.csv,udiff,2122,868,1254,0,0,
20260407.csv,udiff,2122,939,1183,0,0,
20260408.csv,udiff,2148,1016,1132,0,0,
20260409.csv,udiff,2150,1005,1145,0,0,
20260410.csv,udiff,2150,962,1188,0,0,
20260413.csv,udiff,2156,972,1184,0,0,
20260415.csv,udiff,2156,1075,1081,0,0,
20260416.csv,udiff,2156,1025,1131,0,0,
20260417.csv,udiff,2156,1023,1133,0,0,
20260420.csv,udiff,2156,924,1232,0,0,
20260421.csv,udiff,2156,939,1217,0,0,
20260422.csv,udiff,2038,972,1066,0,0,
20260423.csv,udiff,2046,970,1076,0,0,
20260424.csv,udiff,2056,895,1161,0,0,
20260427.csv,udiff,2066,867,1199,0,0,
20260428.csv,udiff,2066,845,1221,0,0,
20260429.csv,udiff,1902,859,1043,0,0,
